tournament,tier,round,start_date,host_country,player_a,player_a_nat,player_b,player_b_nat,player_a_won,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days
French Open 2023,750,Second round,2023-10-24,France,Ng Tze Yong,Malaysia,Arnaud Merklé,France,1,0,0.5,0,6,7,0.5185,1,2,14,0.4,1576.03,1514.1,61.93,0.2887,0.3846,0.5,-2,-1,1,0
French Open 2023,750,Quarter-finals,2023-10-24,France,Ng Tze Yong,Malaysia,Kunlavut Vitidsarn,Thailand,1,0,0.0,0,6,7,0.5185,0,1,7,0.6818,1589.21,1664.2,-75.0,0.5021,0.5529,0.0,1,-1,1,1
French Open 2023,750,First round,2023-10-24,France,Koki Watanabe,Japan,Chou Tien-chen,Chinese Taipei,0,0,1.0,0,5,7,0.6154,0,4,7,0.4545,1583.29,1589.41,-6.12,0.4732,0.5063,1.0,-1,1,2,2
French Open 2023,750,Second round,2023-10-24,France,Chou Tien-chen,Chinese Taipei,Kunlavut Vitidsarn,Thailand,0,0,1.0,0,4,7,0.4545,0,1,7,0.6818,1605.13,1644.8,-39.67,0.6544,0.387,1.0,2,-2,2,1
French Open 2023,750,First round,2023-10-24,France,Misha Zilberman,Israel,Kunlavut Vitidsarn,Thailand,0,0,0.5,0,1,7,0.1818,0,1,7,0.6818,1379.58,1658.98,-279.4,0.0785,0.5709,0.5,-5,1,1,1
French Open 2023,750,First round,2023-10-24,France,Zhao Junpeng,China,Li Shifeng,China,0,1,0.0,0,2,7,0.3333,0,1,7,0.68,1497.93,1678.12,-180.19,0.2982,0.4434,0.0,-1,-1,1,1
French Open 2023,750,Second round,2023-10-24,France,Lee Zii Jia,Malaysia,Li Shifeng,China,0,0,0.6667,0,10,7,0.6087,0,1,7,0.68,1682.76,1686.49,-3.73,0.8821,0.6104,1.0,3,1,5,1
French Open 2023,750,First round,2023-10-24,France,Mark Caljouw,Netherlands,Ng Tze Yong,Malaysia,0,0,0.5,0,0,231,0.5,0,6,7,0.5185,1431.61,1608.61,-177.0,0.0349,0.6515,0.5,-7,2,0,1
French Open 2023,750,Quarter-finals,2023-10-24,France,Li Shifeng,China,Anthony Sinisuka Ginting,Indonesia,1,0,0.0,0,1,7,0.68,0,3,7,0.7083,1702.32,1692.97,9.35,0.7273,0.6361,0.0,2,1,1,3
French Open 2023,750,First round,2023-10-24,France,Toma Junior Popov,France,Srikanth Kidambi,India,1,0,0.5,1,3,7,0.4615,0,1,7,0.5,1510.89,1548.51,-37.62,0.5334,0.3679,0.0,1,-2,2,1
French Open 2023,750,Second round,2023-10-24,France,Toma Junior Popov,France,Anthony Sinisuka Ginting,Indonesia,0,0,0.5,1,3,7,0.4615,0,3,7,0.7083,1528.61,1677.4,-148.79,0.6734,0.4453,0.5,2,-1,2,3
French Open 2023,750,First round,2023-10-24,France,Magnus Johannesen,Denmark,Anthony Sinisuka Ginting,Indonesia,0,0,0.5,0,2,7,0.4667,0,3,7,0.7083,1509.83,1686.94,-177.11,0.3181,0.6117,0.5,-2,1,1,3
French Open 2023,750,First round,2023-10-24,France,Lee Zii Jia,Malaysia,Weng Hongyang,China,1,0,0.0,0,10,7,0.6087,0,7,7,0.6552,1666.94,1679.21,-12.28,0.6175,0.9188,0.0,-1,6,5,5
French Open 2023,750,First round,2023-10-24,France,Lin Chun-yi,Chinese Taipei,Lei Lanxi,China,1,0,1.0,0,3,7,0.5556,0,1,14,0.6,1568.73,1541.01,27.72,0.6079,0.5724,1.0,1,1,2,0
French Open 2023,750,First round,2023-10-24,France,Lakshya Sen,India,Arnaud Merklé,France,0,0,0.5,0,1,7,0.6154,1,2,14,0.4,1591.14,1500.92,90.22,0.1496,0.2692,0.5,-5,-2,1,0
French Open 2023,750,Second round,2023-10-24,France,Jonatan Christie,Indonesia,Lin Chun-yi,Chinese Taipei,1,0,0.5,0,1,7,0.6957,0,3,7,0.5556,1727.79,1583.46,144.33,0.673,0.7255,0.5,-1,2,1,2
French Open 2023,750,First round,2023-10-24,France,Jonatan Christie,Indonesia,Kenta Nishimoto,Japan,1,0,0.4,0,1,7,0.6957,0,3,7,0.5926,1737.51,1636.8,100.7,0.7711,0.7371,1.0,1,2,1,3
French Open 2023,750,Semi-finals,2023-10-24,France,Loh Kean Yew,Singapore,Jonatan Christie,Indonesia,0,0,0.5,0,3,7,0.5263,0,1,7,0.6957,1646.22,1748.99,-102.77,0.6006,0.8398,0.5,1,2,3,1
French Open 2023,750,Final,2023-10-24,France,Jonatan Christie,Indonesia,Li Shifeng,China,1,0,1.0,0,1,7,0.6957,0,1,7,0.68,1760.39,1717.89,42.5,0.8878,0.8091,1.0,3,3,1,1
French Open 2023,750,Semi-finals,2023-10-24,France,Ng Tze Yong,Malaysia,Li Shifeng,China,0,0,0.0,0,6,7,0.5185,0,1,7,0.68,1617.09,1703.84,-86.74,0.756,0.5664,0.0,3,-1,1,1
French Open 2023,750,First round,2023-10-24,France,Viktor Axelsen,Denmark,Ng Ka Long,Hong Kong,0,0,1.0,0,2,7,0.8889,0,1,7,0.4286,1887.6,1542.85,344.75,0.5524,0.1013,1.0,-1,-5,2,1
French Open 2023,750,First round,2023-10-24,France,Christo Popov,France,Loh Kean Yew,Singapore,0,0,0.6667,1,1,7,0.4,0,3,7,0.5263,1514.81,1634.82,-120.01,0.3267,0.4204,1.0,-1,-1,1,3
French Open 2023,750,Quarter-finals,2023-10-24,France,Loh Kean Yew,Singapore,Shi Yuqi,China,1,0,0.3333,0,3,7,0.5263,0,4,7,0.6667,1645.5,1710.63,-65.13,0.5943,0.6077,0.0,1,-1,3,4
French Open 2023,750,Second round,2023-10-24,France,Ng Ka Long,Hong Kong,Loh Kean Yew,Singapore,0,0,0.5,0,1,7,0.4286,0,3,7,0.5263,1570.98,1664.47,-93.49,0.3709,0.716,0.5,1,2,1,3
French Open 2023,750,Second round,2023-10-24,France,Shi Yuqi,China,Anders Antonsen,Denmark,1,0,0.5,0,4,7,0.6667,0,4,7,0.619,1691.67,1629.93,61.74,0.4254,0.4509,0.0,-2,1,4,2
French Open 2023,750,First round,2023-10-24,France,Julien Carraggi,Belgium,Anders Antonsen,Denmark,0,0,0.5,0,2,7,0.4286,0,4,7,0.619,1519.6,1616.75,-97.15,0.34,0.3156,0.5,-1,-1,1,2
French Open 2023,750,First round,2023-10-24,France,Kodai Naraoka,Japan,Kantaphon Wangcharoen,Thailand,1,0,0.5,0,1,7,0.6667,0,3,7,0.1538,1706.26,1358.8,347.46,0.4498,0.3104,0.5,-1,1,1,2
French Open 2023,750,Second round,2023-10-24,France,Kodai Naraoka,Japan,Lee Cheuk Yiu,Hong Kong,1,0,1.0,0,1,7,0.6667,0,4,7,0.52,1710.07,1595.51,114.57,0.6149,0.7281,1.0,1,2,1,4
French Open 2023,750,First round,2023-10-24,France,Lu Guangzu,China,Lee Cheuk Yiu,Hong Kong,0,0,0.0,0,5,7,0.5714,0,4,7,0.52,1633.32,1584.6,48.72,0.5551,0.5097,0.0,1,-1,2,4
French Open 2023,750,Quarter-finals,2023-10-24,France,Kodai Naraoka,Japan,Jonatan Christie,Indonesia,0,0,0.6667,0,1,7,0.6667,0,1,7,0.6957,1720.98,1774.45,-53.47,0.7304,0.9215,1.0,2,4,1,1
French Open 2023,750,First round,2023-10-24,France,Shi Yuqi,China,Nhat Nguyen,Republic of Ireland,1,0,0.5,0,4,7,0.6667,0,1,7,0.0,1704.86,1371.05,333.81,0.5978,0.0536,0.5,1,-7,4,1
Hylo Open 2023,300,First round,2023-10-31,Germany,Jan Louda,Czech Republic,Luka Wraber,Austria,1,0,0.5,0,0,112,0.5,0,0,469,0.5,1483.77,1467.05,16.71,0.4294,0.1715,0.5,-1,-3,0,0
Hylo Open 2023,300,First round,2023-10-31,Germany,Ade Resky Dwicahyo,Azerbaijan,Kalle Koljonen,Finland,0,0,0.5,0,0,238,0.5,0,0,21,0.0,1455.82,1443.93,11.89,0.1462,0.1151,0.5,-4,-4,0,0
Hylo Open 2023,300,Second round,2023-10-31,Germany,Kalle Koljonen,Finland,Toma Junior Popov,France,0,0,0.5,0,0,21,0.0,0,4,7,0.4667,1456.34,1519.08,-62.73,0.3806,0.4714,0.5,1,-1,0,2
Hylo Open 2023,300,First round,2023-10-31,Germany,Kai Schäfer,Germany,Toma Junior Popov,France,0,0,0.5,1,0,91,0.0,0,4,7,0.4667,1436.14,1528.93,-92.79,0.1034,0.6299,0.5,-4,1,0,2
Hylo Open 2023,300,Quarter-finals,2023-10-31,Germany,Toma Junior Popov,France,Jan Louda,Czech Republic,1,0,0.5,0,4,7,0.4667,0,0,112,0.5,1537.8,1495.19,42.61,0.741,0.6006,0.5,2,1,2,0
Hylo Open 2023,300,Second round,2023-10-31,Germany,Jan Louda,Czech Republic,Ng Tze Yong,Malaysia,1,0,0.5,0,0,112,0.5,0,5,7,0.5484,1484.65,1605.01,-120.36,0.4204,0.5292,0.5,-1,-1,0,4
Hylo Open 2023,300,First round,2023-10-31,Germany,Sankar Subramanian,India,Julien Carraggi,Belgium,0,0,0.5,0,0,112,0.5,0,2,7,0.375,1497.71,1507.96,-10.25,0.5083,0.238,0.5,-1,-2,0,1
Hylo Open 2023,300,First round,2023-10-31,Germany,Pablo Abián,Spain,Arnaud Merklé,France,0,0,0.0,0,0,119,0.0,0,2,7,0.4286,1436.77,1520.99,-84.22,0.1937,0.4885,0.0,-2,1,0,2
Hylo Open 2023,300,Second round,2023-10-31,Germany,Arnaud Merklé,France,Christo Popov,France,0,1,0.5,0,2,7,0.4286,0,2,7,0.3636,1530.13,1504.13,26.01,0.6419,0.2287,0.5,2,-2,2,1
Hylo Open 2023,300,First round,2023-10-31,Germany,Joran Kweekel,Netherlands,Christo Popov,France,0,0,0.5,0,0,224,0.5,0,2,7,0.3636,1506.85,1517.02,-10.17,0.4765,0.4601,0.5,-1,1,0,1
Hylo Open 2023,300,Quarter-finals,2023-10-31,Germany,Christo Popov,France,Lee Cheuk Yiu,Hong Kong,0,0,0.0,0,2,7,0.3636,0,6,7,0.5185,1528.67,1602.83,-74.16,0.6221,0.6568,0.0,2,1,1,2
Hylo Open 2023,300,First round,2023-10-31,Germany,Mithun Manjunath,India,Fabio Caponio,Italy,1,0,0.5,0,0,21,0.2857,0,0,952,0.5,1499.6,1490.0,9.6,0.5459,0.35,0.5,2,-1,0,0
Hylo Open 2023,300,Second round,2023-10-31,Germany,Mithun Manjunath,India,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,0,21,0.2857,0,6,7,0.5185,1511.27,1612.31,-101.04,0.6822,0.7598,0.5,3,2,0,2
Hylo Open 2023,300,First round,2023-10-31,Germany,Max Weißkirchen,Germany,Ng Tze Yong,Malaysia,0,0,0.5,1,0,21,0.0,0,5,7,0.5484,1455.95,1589.01,-133.06,0.3092,0.3704,0.5,-1,-2,0,4
Hylo Open 2023,300,First round,2023-10-31,Germany,Ygor Coelho,Brazil,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,0,112,0.3333,0,6,7,0.5185,1446.22,1620.91,-174.69,0.1858,0.8318,0.5,-2,3,0,2
Hylo Open 2023,300,Second round,2023-10-31,Germany,Magnus Johannesen,Denmark,Julien Carraggi,Belgium,0,0,0.5,0,2,7,0.4375,0,2,7,0.375,1501.35,1519.61,-18.26,0.2226,0.4666,0.5,-3,1,1,1
Hylo Open 2023,300,Quarter-finals,2023-10-31,Germany,Alex Lanier,France,Julien Carraggi,Belgium,1,0,0.5,0,0,210,0.5,0,2,7,0.375,1503.31,1530.98,-27.67,0.63,0.6266,0.5,2,2,0,1
Hylo Open 2023,300,Semi-finals,2023-10-31,Germany,Chou Tien-chen,Chinese Taipei,Alex Lanier,France,1,0,0.5,0,4,7,0.4583,0,0,210,0.5,1590.95,1516.26,74.69,0.4581,0.741,0.5,-1,3,2,0
Hylo Open 2023,300,Final,2023-10-31,Germany,Chou Tien-chen,Chinese Taipei,Lee Cheuk Yiu,Hong Kong,1,0,0.5714,0,4,7,0.4583,0,6,7,0.5185,1600.41,1627.34,-26.93,0.6207,0.8823,1.0,1,4,2,2
Hylo Open 2023,300,Semi-finals,2023-10-31,Germany,Toma Junior Popov,France,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,4,7,0.4667,0,6,7,0.5185,1548.34,1614.41,-66.07,0.8187,0.6176,0.0,3,-1,2,2
Hylo Open 2023,300,First round,2023-10-31,Germany,Chou Tien-chen,Chinese Taipei,Fabian Roth,Germany,1,0,0.5,0,4,7,0.4583,1,0,119,0.5,1613.34,1498.84,114.5,0.7345,0.4715,0.5,2,1,2,0
Hylo Open 2023,300,Second round,2023-10-31,Germany,Chou Tien-chen,Chinese Taipei,Lucas Claerbout,France,1,0,0.5,0,4,7,0.4583,0,0,469,0.5,1621.52,1534.74,86.78,0.8141,0.4954,0.5,3,-1,2,0
Hylo Open 2023,300,First round,2023-10-31,Germany,Lucas Claerbout,France,Luís Enrique Peñalver,Spain,1,0,1.0,0,0,469,0.5,0,0,112,0.0,1525.68,1409.3,116.37,0.3468,0.1122,1.0,-2,-4,0,0
Hylo Open 2023,300,First round,2023-10-31,Germany,Magnus Johannesen,Denmark,Mads Christophersen,Denmark,1,1,0.3333,0,2,7,0.4375,0,0,21,0.25,1489.98,1458.03,31.94,0.1558,0.2778,1.0,-4,-1,1,0
Hylo Open 2023,300,First round,2023-10-31,Germany,Kantaphon Wangcharoen,Thailand,Mark Caljouw,Netherlands,0,0,1.0,0,3,7,0.1429,0,1,7,0.0,1354.99,1423.12,-68.14,0.2173,0.0244,1.0,-1,-8,1,1
Hylo Open 2023,300,Second round,2023-10-31,Germany,Mark Caljouw,Netherlands,Nhat Nguyen,Republic of Ireland,0,0,1.0,0,1,7,0.0,0,2,7,0.0,1432.8,1366.96,65.84,0.3171,0.0375,1.0,1,-8,1,1
Hylo Open 2023,300,First round,2023-10-31,Germany,Giovanni Toti,Italy,Nhat Nguyen,Republic of Ireland,0,0,0.5,0,0,100,0.5,0,2,7,0.0,1500.0,1381.21,118.79,0.5,0.3263,0.5,0,1,0,1
Hylo Open 2023,300,First round,2023-10-31,Germany,Ng Ka Long,Hong Kong,Kiran George,India,1,0,0.5,0,3,7,0.4348,0,0,35,0.375,1559.18,1473.39,85.79,0.2596,0.2887,0.5,-1,-1,2,0
Hylo Open 2023,300,Second round,2023-10-31,Germany,Ng Ka Long,Hong Kong,Alex Lanier,France,0,0,0.5,0,3,7,0.4348,0,0,210,0.5,1568.28,1506.8,61.48,0.4817,0.5187,0.5,1,-1,2,0
Hylo Open 2023,300,First round,2023-10-31,Germany,Jonathan Matias,Brazil,Alex Lanier,France,0,0,0.5,0,0,112,0.5,0,0,210,0.5,1484.72,1520.9,-36.18,0.4715,0.6631,0.5,1,1,0,0
Hylo Open 2023,300,Quarter-finals,2023-10-31,Germany,Chou Tien-chen,Chinese Taipei,Nhat Nguyen,Republic of Ireland,1,0,0.5,0,4,7,0.4583,0,2,7,0.0,1630.59,1397.16,233.42,0.8699,0.5284,0.5,4,2,2,1
Korea Masters 2023,300,First round,2023-11-07,South Korea,Lei Lanxi,China,Kim Dong-hun,South Korea,1,0,0.5,0,1,14,0.5,1,0,574,0.5,1526.28,1499.11,27.17,0.4007,0.4329,0.5,-1,-1,0,0
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Lei Lanxi,China,Riku Hatano,Japan,1,0,0.5,0,1,14,0.5,0,0,42,0.0,1537.35,1468.1,69.25,0.5805,0.1715,0.5,1,-3,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Ade Resky Dwicahyo,Azerbaijan,Riku Hatano,Japan,0,0,0.5,0,1,7,0.0,0,0,42,0.0,1443.41,1458.46,-15.05,0.1023,0.12,0.5,-5,-4,1,0
Korea Masters 2023,300,Quarter-finals,2023-11-07,South Korea,Lei Lanxi,China,Leong Jun Hao,Malaysia,1,0,0.5,0,1,14,0.5,0,0,28,0.5,1546.99,1502.04,44.95,0.7063,0.5698,0.5,2,1,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Son Wan-ho,South Korea,Kalle Koljonen,Finland,0,0,0.5,1,0,42,0.5,0,2,7,0.2,1520.76,1446.49,74.27,0.5356,0.2664,0.5,-1,-1,0,2
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Kalle Koljonen,Finland,Leong Jun Hao,Malaysia,0,0,0.5,0,2,7,0.2,0,0,28,0.5,1461.01,1491.58,-30.57,0.4865,0.3989,0.5,1,-1,2,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Jeon Hyeok-jin,South Korea,Su Li-yang,Chinese Taipei,1,0,0.5,1,0,98,0.25,0,0,56,0.6429,1523.14,1570.63,-47.5,0.2611,0.7327,0.5,-3,2,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Dmitriy Panarin,Kazakhstan,Soong Joo Ven,Malaysia,0,0,0.5,0,0,100,0.5,0,0,42,0.0,1500.0,1447.01,52.99,0.5,0.0905,0.5,0,-5,0,0
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Soong Joo Ven,Malaysia,Jeon Hyeok-jin,South Korea,1,0,0.5,0,0,42,0.0,1,0,98,0.25,1460.82,1536.77,-75.94,0.3633,0.4828,0.5,1,1,0,0
Korea Masters 2023,300,Quarter-finals,2023-11-07,South Korea,Soong Joo Ven,Malaysia,Kento Momota,Japan,0,0,0.5,0,0,42,0.0,0,0,98,0.1429,1475.4,1535.22,-59.81,0.5543,0.1324,0.5,2,-3,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Kai Schäfer,Germany,Luís Enrique Peñalver,Spain,1,0,0.5,0,1,7,0.0,0,1,7,0.0,1427.27,1401.18,26.09,0.0724,0.0785,0.5,-5,-5,1,1
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Kai Schäfer,Germany,Kento Momota,Japan,0,0,0.5,0,1,7,0.0,0,0,98,0.1429,1438.37,1545.17,-106.8,0.3507,0.3927,0.5,1,1,1,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Huang Yu-kai,Chinese Taipei,Takuma Obayashi,Japan,0,0,0.5,0,0,42,0.75,0,0,42,0.6,1520.12,1513.8,6.32,0.5799,0.6339,0.5,-1,1,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Leong Jun Hao,Malaysia,Jason Teh,Singapore,1,0,0.5,0,0,28,0.5,0,0,406,0.5,1502.53,1470.74,31.79,0.5792,0.4237,0.5,1,-1,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Kento Momota,Japan,Wang Po-wei,Chinese Taipei,1,0,0.5,0,0,98,0.1429,0,0,42,0.5,1553.6,1499.38,54.21,0.5749,0.455,0.5,2,-1,0,0
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Koki Watanabe,Japan,Takuma Obayashi,Japan,1,1,0.5,0,1,14,0.5714,0,0,42,0.6,1567.58,1526.02,41.56,0.3313,0.7438,0.5,-2,2,0,0
Korea Masters 2023,300,Quarter-finals,2023-11-07,South Korea,Lin Chun-yi,Chinese Taipei,Koki Watanabe,Japan,0,0,0.5,0,2,14,0.5517,0,1,14,0.5714,1573.75,1578.15,-4.4,0.5079,0.5319,0.5,-1,1,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Koki Watanabe,Japan,Alwi Farhan,Indonesia,1,0,0.5,0,1,14,0.5714,0,0,100,0.5,1590.0,1500.0,90.0,0.6723,0.5,0.5,2,0,0,0
Korea Masters 2023,300,Semi-finals,2023-11-07,South Korea,Wang Tzu-wei,Chinese Taipei,Koki Watanabe,Japan,0,0,0.0,0,0,21,0.4,0,1,14,0.5714,1483.1,1598.95,-115.86,0.2628,0.7706,0.0,-2,3,0,0
Korea Masters 2023,300,Final,2023-11-07,South Korea,Koki Watanabe,Japan,Kento Momota,Japan,0,1,0.5,0,1,14,0.5714,0,0,98,0.1429,1607.1,1563.74,43.36,0.8394,0.7024,1.0,4,3,0,0
Korea Masters 2023,300,Semi-finals,2023-11-07,South Korea,Lei Lanxi,China,Kento Momota,Japan,0,0,0.5,0,1,14,0.5,0,0,98,0.1429,1557.44,1577.23,-19.78,0.7944,0.7917,0.5,3,4,0,0
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Liao Jhuo-fu,Chinese Taipei,Jan Louda,Czech Republic,1,0,0.5,0,0,42,0.3333,0,3,7,0.5714,1490.7,1500.65,-9.95,0.4715,0.5943,0.5,1,1,0,3
Korea Masters 2023,300,First round,2023-11-07,South Korea,Koo Takahashi,Japan,Jan Louda,Czech Republic,0,0,0.5,0,0,42,0.5,0,3,7,0.5714,1499.4,1488.31,11.09,0.3699,0.416,0.5,-2,-1,0,3
Korea Masters 2023,300,First round,2023-11-07,South Korea,Chou Tien-chen,Chinese Taipei,Liao Jhuo-fu,Chinese Taipei,0,1,0.5,0,7,7,0.5517,0,0,42,0.3333,1635.55,1503.04,132.51,0.9089,0.63,0.5,5,2,5,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Wang Tzu-wei,Chinese Taipei,Lee Chia-hao,Chinese Taipei,1,1,0.5,0,0,21,0.4,0,0,28,0.4,1474.96,1525.5,-50.55,0.184,0.4544,0.5,-3,-1,0,0
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Wang Tzu-wei,Chinese Taipei,Shesar Hiren Rhustavito,Indonesia,1,0,0.5,0,0,21,0.4,0,0,28,0.5,1488.69,1500.57,-11.88,0.4288,0.3214,0.5,1,-2,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Shesar Hiren Rhustavito,Indonesia,Yushi Tanaka,Japan,1,0,0.5,0,0,28,0.5,0,0,42,0.7143,1488.16,1530.25,-42.1,0.225,0.7135,0.5,-3,1,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Lin Chun-yi,Chinese Taipei,Pablo Abián,Spain,1,0,0.5,0,2,14,0.5517,0,1,7,0.0,1561.9,1427.62,134.28,0.3555,0.1356,0.5,-2,-3,0,1
Korea Masters 2023,300,Second round,2023-11-07,South Korea,Lin Chun-yi,Chinese Taipei,Jeong Min-seon,South Korea,1,0,0.5,0,2,14,0.5517,1,0,100,0.5,1569.48,1500.0,69.48,0.5489,0.5,0.5,1,0,0,0
Korea Masters 2023,300,First round,2023-11-07,South Korea,Chi Yu-jen,Chinese Taipei,Jeong Min-seon,South Korea,0,0,0.5,0,0,98,0.4444,1,0,100,0.5,1527.71,1490.37,37.35,0.5109,0.35,0.5,1,-1,0,0
Korea Masters 2023,300,Quarter-finals,2023-11-07,South Korea,Liao Jhuo-fu,Chinese Taipei,Wang Tzu-wei,Chinese Taipei,0,1,0.5,0,0,42,0.3333,0,0,21,0.4,1519.41,1501.1,18.31,0.741,0.6001,0.5,3,2,0,0
Japan Masters 2023,500,First round,2023-11-14,Japan,Lee Chia-hao,Chinese Taipei,Lu Guangzu,China,0,0,0.0,0,1,7,0.375,0,0,21,0.5455,1511.77,1615.09,-103.32,0.3181,0.3885,0.0,-2,-1,1,0
Japan Masters 2023,500,First round,2023-11-14,Japan,Rasmus Gemke,Denmark,Ng Ka Long,Hong Kong,1,0,0.5,0,0,28,0.4167,0,2,14,0.44,1560.89,1554.18,6.72,0.5718,0.3372,0.5,-1,-1,0,0
Japan Masters 2023,500,Second round,2023-11-14,Japan,Rasmus Gemke,Denmark,Kento Momota,Japan,0,0,0.4,0,0,28,0.4167,1,5,7,0.5,1574.62,1588.55,-13.92,0.7003,0.8542,1.0,1,5,0,5
Japan Masters 2023,500,First round,2023-11-14,Japan,Kento Momota,Japan,Loh Kean Yew,Singapore,1,0,0.0,1,5,7,0.5,0,0,21,0.5652,1601.99,1676.26,-74.28,0.8979,0.8012,0.0,6,3,5,0
Japan Masters 2023,500,Quarter-finals,2023-11-14,Japan,Kento Momota,Japan,Shi Yuqi,China,0,0,0.3333,1,5,7,0.5,0,0,21,0.6667,1618.93,1708.94,-90.01,0.9286,0.7184,0.0,7,2,5,0
Japan Masters 2023,500,Second round,2023-11-14,Japan,Lu Guangzu,China,Shi Yuqi,China,0,1,0.2,0,0,21,0.5455,0,0,21,0.6667,1625.04,1719.39,-94.35,0.572,0.8029,1.0,1,3,0,0
Japan Masters 2023,500,First round,2023-11-14,Japan,Lin Chun-yi,Chinese Taipei,Priyanshu Rajawat,India,1,0,0.5,0,3,7,0.5625,0,0,63,0.4286,1579.11,1530.84,48.27,0.6842,0.3454,0.5,2,-2,3,0
Japan Masters 2023,500,First round,2023-11-14,Japan,Chou Tien-chen,Chinese Taipei,Kanta Tsuneyama,Japan,1,0,0.3333,0,6,7,0.5333,1,0,28,0.3333,1619.18,1548.41,70.78,0.6362,0.31,0.0,-1,-2,1,0
Japan Masters 2023,500,Second round,2023-11-14,Japan,Chou Tien-chen,Chinese Taipei,Prannoy H. S.,India,1,0,0.25,0,6,7,0.5333,0,0,70,0.7083,1630.37,1681.8,-51.43,0.7454,0.5726,0.0,1,-1,1,0
Japan Masters 2023,500,First round,2023-11-14,Japan,Weng Hongyang,China,Anthony Sinisuka Ginting,Indonesia,1,0,1.0,0,0,21,0.6333,0,0,21,0.7037,1662.65,1695.42,-32.78,0.6432,0.7282,1.0,-1,2,0,0
Japan Masters 2023,500,Quarter-finals,2023-11-14,Japan,Chou Tien-chen,Chinese Taipei,Koki Watanabe,Japan,1,0,0.5,0,6,7,0.5333,1,5,7,0.6316,1646.43,1593.61,52.82,0.8218,0.5876,1.0,2,-1,1,5
Japan Masters 2023,500,First round,2023-11-14,Japan,Koki Watanabe,Japan,Magnus Johannesen,Denmark,1,0,0.5,1,5,7,0.6316,0,2,14,0.4444,1581.72,1500.88,80.84,0.4113,0.4091,0.5,-2,1,5,0
Japan Masters 2023,500,Second round,2023-11-14,Japan,Koki Watanabe,Japan,Weng Hongyang,China,1,0,0.5,1,5,7,0.6316,0,0,21,0.6333,1592.52,1677.96,-85.44,0.5879,0.7502,0.5,1,1,5,0
Japan Masters 2023,500,First round,2023-11-14,Japan,Kenta Nishimoto,Japan,Shi Yuqi,China,0,0,0.5,1,0,21,0.5714,0,0,21,0.6667,1625.32,1729.68,-104.37,0.516,0.862,0.5,-1,4,0,0
Japan Masters 2023,500,Second round,2023-11-14,Japan,Takuma Obayashi,Japan,Lin Chun-yi,Chinese Taipei,1,0,0.5,1,2,7,0.5714,0,3,7,0.5625,1515.44,1591.18,-75.74,0.5206,0.7789,0.5,-1,3,2,3
Japan Masters 2023,500,First round,2023-11-14,Japan,Lee Cheuk Yiu,Hong Kong,Prannoy H. S.,India,0,0,0.5,0,5,14,0.5625,0,0,70,0.7083,1624.16,1665.74,-41.59,0.7323,0.4008,0.0,1,-2,0,0
Japan Masters 2023,500,Quarter-finals,2023-11-14,Japan,Anders Antonsen,Denmark,Takuma Obayashi,Japan,0,0,0.5,0,0,21,0.6087,1,2,7,0.5714,1628.39,1532.45,95.94,0.5209,0.6644,0.5,1,1,0,2
Japan Masters 2023,500,Semi-finals,2023-11-14,Japan,Viktor Axelsen,Denmark,Takuma Obayashi,Japan,1,0,0.5,0,0,21,0.8421,1,2,7,0.5714,1859.47,1550.22,309.25,0.3867,0.7651,0.5,-2,2,0,2
Japan Masters 2023,500,Final,2023-11-14,Japan,Viktor Axelsen,Denmark,Shi Yuqi,China,1,0,1.0,0,0,21,0.8421,0,0,21,0.6667,1863.51,1739.6,123.91,0.5707,0.9034,1.0,1,5,0,0
